"","country","date","rain","temperature","evaporation","total_runoff","soil_moist"
"177","BW",2005-09-16,0.0594539677056967,23.1815259979992,0.0595996399690218,0,99.0399186669326
"178","BW",2005-10-16,41.3315919341474,27.3428553139291,40.5893124422774,0,99.7034593907798
"179","BW",2005-11-16,78.699687527061,26.9508823301734,76.9232552705855,0,100.846070638517
"180","BW",2005-12-16,175.787931654557,24.3544817668636,157.971568326693,0,110.354777638505
"181","BW",2006-01-16,271.645384638502,24.3977966308594,148.033203144569,0.0737649149399739,172.795161549638
"182","BW",2006-02-15,127.25551311699,24.3666865651201,135.976352812949,0.326032264038437,240.129197283489
"183","BW",2006-03-16,54.5520109930871,22.6136980754573,126.211277478681,0.175478383809664,202.303508851586
"184","BW",2006-04-16,8.17007861663048,20.9735062762005,67.2617032488655,0.00359236616668447,125.144952169279
"185","BW",2006-05-16,6.73430601340575,19.2164678806212,10.3675503584272,0,99.6296991487829
"186","BW",2006-06-16,3.73605291377583,15.4917446229516,3.92082295720906,0,99.1459635292612
"187","BW",2006-07-16,0.171959119160053,15.5534087390434,0.17068859107739,0,99.0772107752358
"188","BW",2006-08-16,0.157592584644579,19.9834341653963,0.161827138185799,0,99.0767591522961
"189","BW",2006-09-16,11.8847246208688,26.6540460353945,11.8890202392344,0,99.3041887981136
"190","BW",2006-10-16,12.7986851545823,28.1147029225419,12.8132716286927,0,99.2788005921899
"191","BW",2006-11-16,59.5902868066687,26.9473765303449,58.2859818440317,0,99.8955950853301
"192","BW",2006-12-16,106.990020140358,25.9234276748285,106.175739064006,0,101.107487376143
"193","BW",2007-01-16,289.607717276823,23.2068756847847,143.484719340099,4.59057827514623,200.757436612757
"194","BW",2007-02-15,303.960293985722,23.0718413562309,131.026265218218,101.758856018285,338.693745682879
"195","BW",2007-03-16,56.1151531920342,22.5680914157774,124.902871036164,10.1402414057014,273.621190140887
"196","BW",2007-04-16,4.47441166246923,19.9434122225134,94.7041009814002,0.336010780396847,188.676027251453
"197","BW",2007-05-16,1.63810712330105,17.671845226753,46.9348768728839,3.79537834526454e-05,114.016004236733
"198","BW",2007-06-16,1.68309796026733,15.1350812214177,1.66422902209267,0,99.0479563271127
"199","BW",2007-07-16,0.245136598502496,17.2545545624524,0.28988096916869,0,99.0476009089772
"200","BW",2007-08-16,0.587537398486369,16.9249423887671,0.593385558380671,0,99.0474717675186
"201","BW",2007-09-16,1.8711022412168,24.873993664253,1.87929409096286,0,99.0588239344155
"202","BW",2007-10-16,11.2613404378197,27.7526319550305,10.5584484929639,0,99.1484226133765
"203","BW",2007-11-16,87.8105938474352,25.0185197039348,83.4042590761716,0,103.385205524724
"204","BW",2007-12-16,154.152952226038,23.3854303127382,122.933211972051,0,115.572651188548
"205","BW",2008-01-16,108.546997678875,23.5848210032393,127.160247446538,0.00212009239838031,138.283556124059
"206","BW",2008-02-15,112.183717329612,22.9055146008003,118.439879608284,8.17982579231911e-05,113.004786049447
"207","BW",2008-03-15,125.763689039457,21.3435884801353,123.376389010525,0,115.544304452291
"208","BW",2008-04-15,19.3592726104615,22.4121160739805,33.3889533727282,0,102.494266975217
"209","BW",2008-05-15,4.92324764344652,20.3864924733232,4.92919383710925,0,99.1178006428044
"210","BW",2008-06-15,3.28609065967967,15.916533679497,3.25561966578456,0,99.1581097114377
"211","BW",2008-07-15,0.799161222416509,15.8285209841845,0.845587949561377,0,99.0873156291683
"212","BW",2008-08-15,0.0354823919247715,18.6697625881288,0.0420295181694719,0,99.0820118973895
"213","BW",2008-09-15,0.11379685046139,23.2119028975324,0.117000110919446,0,99.0819482570741
"214","BW",2008-10-15,17.8178782169508,28.0233533905774,17.8307973149037,0,99.2052394587819
"215","BW",2008-11-15,121.752711296899,26.1363116008479,106.271420520299,0,101.026586393031
"216","BW",2008-12-16,215.078935845437,24.3077012969226,147.541207665998,0,125.428250382586
"217","BW",2009-01-16,168.103547943699,24.3236158417492,148.45762424364,0.158883318333816,189.187694270436
